FwVersion,SampleSize,Seconds,Picoseconds,CentreFreq,Bandwidth,OffsetFreq,GainIF,GainRF,RefLevel
2.6.3,1024,1372096343,968619400000,2400000000,125000000.00,0.00,0.00,-30.00,33.00
-4,20
12,-12
0,20
4,40
8,-4
-32,-36
16,-12
0,-12
36,-8
16,-8
0,12
4,12
12,16
24,4
8,-12
20,0
16,4
-20,8
28,-16
4,4
-16,12
-12,20
-16,16
8,0
-8,8
4,-8
16,20
-8,-20
4,16
-28,-8
32,8
0,8
-20,16
24,8
16,12
8,-20
24,-12
8,12
4,28
12,20
12,-12
-20,12
12,-8
24,-4
-4,20
-12,-20
4,16
28,-28
12,16
28,0
4,20
-16,-12
4,0
8,-20
4,-8
-4,-4
4,-16
8,28
-24,0
-20,-8
4,12
-8,16
0,8
4,-12
8,24
-8,20
-4,-8
-12,-8
0,-8
8,-4
-8,-12
-28,-4
-4,28
24,4
12,-44
-12,20
36,-4
20,-4
-16,0
-8,-8
20,8
4,12
24,4
20,12
4,12
0,-12
12,-36
-16,24
4,-8
0,16
4,-4
8,20
12,4
12,4
8,-12
12,12
4,12
0,-20
-12,12
-24,8
16,-20
20,-16
-12,16
-36,28
28,-8
-8,-20
0,8
4,-12
0,12
8,0
8,-8
-8,8
4,12
16,-8
-8,36
-8,-12
0,12
20,12
16,0
-4,4
0,0
-4,0
-8,-8
-20,24
12,-20
-8,-8
-4,16
8,8
-4,0
20,4
-4,-24
-12,4
24,-8
-28,16
-8,28
-8,12
0,16
20,24
-20,-8
16,-20
40,12
-20,4
16,-12
4,-12
-4,-12
12,20
20,12
-16,8
12,-16
0,4
-4,-4
-4,-28
-12,-8
4,12
8,36
24,4
-8,-16
0,12
8,12
0,0
-12,4
4,4
0,-4
16,4
12,0
4,4
8,-8
-12,0
0,24
4,-12
-8,-12
-12,-4
4,16
0,-8
-4,8
12,0
20,16
-4,-24
-8,12
16,-8
8,-20
-12,-12
-12,8
-28,8
-4,0
16,32
-24,-4
8,-12
-8,0
-4,-12
12,-8
-8,-20
0,-20
8,-8
4,-8
0,-12
20,4
0,16
-20,-24
8,-16
-8,-12
0,-32
12,-24
-8,28
4,8
12,-16
-16,12
-16,8
20,-8
-24,12
4,44
0,-4
-8,12
16,20
-16,0
