FwVersion,SampleSize,Seconds,Picoseconds,CentreFreq,Bandwidth,OffsetFreq,GainIF,GainRF,RefLevel
2.6.3,1024,1364483111,90453600000,2400000000,125000000.00,0.00,0.00,-30.00,33.00
-20,4
-16,-4
-4,-4
8,4
12,0
-8,-8
0,4
8,8
4,4
4,-4
8,20
4,-28
12,16
4,16
-8,-24
-8,12
4,4
12,8
8,-20
-12,-24
8,0
-8,16
-16,20
12,4
24,12
8,-20
20,-4
0,-4
4,4
20,4
8,0
4,4
24,20
8,12
-16,4
-8,4
-4,16
-8,20
-4,12
-4,-12
-8,-16
-4,-20
8,-4
-4,-12
-4,4
-8,4
12,32
24,-8
8,24
0,-4
8,0
-4,8
-12,4
0,0
8,24
-16,-4
4,-16
-4,0
20,0
-16,16
24,8
4,-12
16,24
-16,24
0,-8
0,0
8,20
12,-28
-32,28
-24,12
4,-4
-12,20
16,-16
16,24
0,0
12,8
-8,-4
-36,0
-12,20
-8,8
12,24
-12,20
0,28
0,16
20,4
-16,32
0,-4
4,-12
-12,-8
12,20
0,8
-4,4
12,16
-4,-32
4,24
20,20
8,-20
24,8
16,8
8,0
-4,-4
24,20
24,4
-20,32
32,12
-12,-4
0,4
0,24
4,-28
0,-4
8,20
-20,-4
8,4
28,-28
-20,0
16,4
20,-12
4,0
-4,-20
12,-4
-8,12
8,4
-4,-8
28,4
20,16
-20,-12
20,-4
4,4
-24,4
-4,-8
12,-4
28,-16
-20,-12
28,-4
12,16
0,-36
16,20
36,12
-36,-4
0,-4
8,0
-16,-8
-16,-8
-8,-4
-8,8
0,-4
4,16
-16,-28
-4,8
36,16
-24,-40
-12,16
-4,4
28,-4
16,-4
-24,-8
4,-4
-12,-4
-12,16
20,24
-8,0
12,-28
-4,0
12,-4
-4,0
20,12
20,16
8,-4
-28,-12
0,16
8,16
-8,0
4,-12
28,-20
-12,0
20,20
-28,12
4,-20
8,-8
-4,20
0,-4
8,44
4,20
-4,-8
-4,16
0,12
8,8
12,0
-8,8
0,0
20,0
-4,-4
8,-20
-8,12
0,0
0,-4
24,0
12,-12
4,4
4,12
-16,12
28,-12
4,28
0,20
-4,12
-8,24
0,12
4,0
0,0
8,24
12,8
16,24
12,8
16,-12
-4,8
4,0
-20,4
8,8
-8,4
12,4
16,12
4,4
-4,12
36,16
-12,-4
24,0
8,-4
-8,0
-20,4
32,-4
16,-8
-8,-12
16,-16
24,20
4,-8
8,-8
-32,0
12,-8
-4,12
-20,-12
8,20
-12,20
-12,28
8,-8
-24,-4
-32,4
4,-16
32,8
-12,-4
-12,4
12,0
28,0
16,0
4,0
-16,-28
4,12
0,4
28,4
12,-12
-16,8
-16,0
28,32
0,-4
-4,-28
8,4
0,-16
12,-20
12,8
-20,-12
28,4
-4,0
8,-4
16,8
-16,20
12,-8
12,-8
0,12
4,-28
-8,-24
16,4
0,-20
-12,-12
16,0
-12,0
-4,8
-16,0
0,20
-16,-24
0,12
8,4
8,-16
-36,28
0,12
0,32
0,-8
16,-4
48,8
-8,4
-4,20
-4,-16
-8,16
0,-12
0,12
12,-16
12,12
-12,8
12,8
-4,4
24,-12
4,8
-4,4
12,-16
4,4
8,12
8,28
8,8
36,24
8,16
16,16
0,-12
12,4
-8,16
-4,8
24,16
12,4
4,-4
-20,-4
36,-4
12,28
-16,-12
4,-12
0,-8
4,8
-12,20
-12,4
8,12
32,4
28,4
12,12
-8,8
-24,12
4,24
-16,16
12,32
12,0
8,4
16,12
-20,-12
0,16
-16,16
4,16
0,28
8,-4
4,8
-16,0
12,8
-16,20
4,12
8,-4
0,-20
8,-4
-12,0
-20,16
-12,-8
12,8
16,-8
-8,16
0,-4
0,0
4,-12
4,-28
-8,8
-24,12
-8,-20
4,8
-4,12
-28,8
8,-20
-36,-4
-4,-12
16,0
12,12
-4,-20
28,-12
12,4
-8,8
8,20
12,-8
0,28
-8,0
-4,8
16,-36
-32,-24
-4,0
-12,8
-8,20
4,4
32,-28
-8,-16
20,-16
20,28
-28,-8
16,16
28,-12
-28,16
-4,20
-20,-8
-8,-4
-16,-24
-36,8
-4,-20
4,4
16,20
-16,-24
0,-28
-12,24
4,8
4,-4
-4,-12
-8,16
20,8
20,-12
0,-12
24,-8
-4,0
8,-20
-24,16
-16,4
8,-8
16,-20
-8,0
-28,-16
28,32
-4,-4
8,0
0,0
0,16
12,-8
4,-4
28,0
-12,-12
4,12
20,-4
4,28
-12,0
-4,12
-8,0
-20,4
16,-8
0,-8
8,4
-12,28
4,0
-12,12
-8,-8
24,16
16,24
0,16
8,4
12,-4
-16,-8
16,-8
16,8
16,-12
12,-20
0,12
16,16
8,20
0,-20
-8,0
0,-8
0,4
8,12
0,-4
20,16
28,24
-4,-4
28,20
32,24
-12,16
-4,16
16,4
-4,16
8,-16
4,-4
4,-20
0,24
4,-20
0,-16
24,48
-4,-8
12,-12
20,4
-16,12
8,-4
36,0
-12,-32
-8,12
48,0
-4,16
-8,0
-12,4
20,-12
-4,-4
28,8
-8,8
8,-4
0,20
8,8
20,0
24,-12
-4,8
8,12
-12,-16
-8,4
12,-8
-8,12
-12,-8
-12,24
12,16
8,0
-8,-8
28,24
12,-12
-12,4
-12,24
-16,8
4,12
8,0
-4,8
20,-40
-12,4
24,12
12,48
16,-24
-4,4
8,0
12,0
8,12
-8,-8
12,-16
8,-12
0,4
-4,-4
20,12
0,-8
20,-4
24,0
16,-16
8,-8
12,-4
-20,-4
0,-16
-20,-8
16,4
0,12
-4,16
12,4
0,28
-4,36
-12,4
0,-8
8,-16
4,0
8,16
-12,0
8,28
0,-36
0,8
-4,-16
4,8
0,12
4,0
8,0
8,48
20,0
24,8
-12,0
4,0
24,0
16,24
-12,-8
4,0
-8,4
8,4
-20,-20
-8,-8
8,0
0,4
-20,-12
-4,28
-16,-16
4,8
0,-8
12,8
-32,-12
0,4
-8,0
12,-24
-24,-4
-4,12
0,16
-20,24
-4,8
8,8
8,4
4,-8
32,-12
8,-4
-20,24
4,-24
16,-8
12,-16
-4,8
0,0
-16,8
4,0
20,0
4,20
0,-16
32,20
16,-8
16,8
-20,4
8,-12
-16,-4
4,-4
-8,-8
8,28
-36,-8
8,0
16,20
-12,12
28,-8
12,-8
8,-20
-8,-8
-8,-4
12,0
-4,12
12,32
4,28
16,4
-36,16
20,-32
-8,8
-4,20
12,-12
16,16
-8,-4
0,4
20,-12
-4,4
-20,0
28,-12
12,4
20,-16
12,-12
16,-12
-8,24
-12,12
-4,-40
0,16
-8,-4
12,0
-4,0
-8,-12
20,4
-12,-4
4,4
20,8
-4,-16
-8,-4
-4,24
-12,-16
8,12
20,-8
-20,-8
8,-4
0,0
-4,0
-32,-4
-12,-4
-24,28
20,0
4,12
16,-12
12,12
20,-32
24,0
20,16
20,-16
0,-32
-8,20
-24,0
16,12
0,12
-20,8
20,0
-16,-28
8,0
20,24
-8,4
8,-20
28,-4
16,-12
8,-12
16,-8
-16,-4
20,36
20,12
0,8
12,-8
-8,8
16,0
-12,-4
20,-4
32,16
-4,-4
0,-4
20,8
4,28
8,12
24,8
4,4
-12,4
0,8
24,0
12,24
-36,24
0,-4
4,-4
-20,32
8,0
8,4
24,16
20,-4
20,0
8,20
0,-12
12,-4
4,16
20,4
4,4
16,-12
16,20
-8,8
20,-8
0,-16
16,16
20,-8
4,12
0,12
8,-8
4,20
8,-4
8,16
36,24
-4,12
8,24
0,-4
16,-4
-4,-24
16,24
-8,-8
20,12
-4,20
-12,-28
20,0
-4,4
12,-4
4,-20
-4,20
20,4
-4,8
-12,-24
-20,16
28,-4
8,8
